int dataVec
int fftInput
DFT Start
DFT Finished
Index,Data,Frequency,Real,Imaginary,Abs
453,-1645.00000,29050.09960,-18.02453,-19.08416,26.25051
454,-1644.00000,29114.22851,42.35363,100.10455,108.69568
455,-1643.00000,29178.35742,-60.54699,-24.23138,65.21578
456,-1643.00000,29242.48437,-43.90820,38.71020,58.53554
457,-1644.00000,29306.61328,-30.07202,34.26971,45.59320
458,-1644.00000,29370.74218,-8.62866,33.22296,34.32519
459,-1644.00000,29434.86914,-3.17431,66.30993,66.38587
460,-1645.00000,29498.99804,23.34094,15.83691,28.20651
461,-1646.00000,29563.12695,-23.90759,24.70788,34.38099
462,-1647.00000,29627.25390,-16.48144,43.54351,46.55830
463,-1647.00000,29691.38281,19.91088,48.63940,52.55696
464,-1649.00000,29755.51171,-9.62011,60.03100,60.79694
465,-1650.00000,29819.63867,-10.06005,73.41027,74.09638
466,-1650.00000,29883.76757,10.72314,76.40838,77.15715
467,-1651.00000,29947.89648,-2.35583,77.78546,77.82113
468,-1651.00000,30012.02343,2.82397,62.51898,62.58272
469,-1651.00000,30076.15234,2.89270,82.55712,82.60779
470,-1651.00000,30140.28125,14.63439,73.26300,74.71032
471,-1653.00000,30204.40820,-23.84375,86.16430,89.40252
472,-1655.00000,30268.53710,22.98547,34.60473,41.54298
473,-1656.00000,30332.66601,-7.90295,64.15917,64.64408
474,-1656.00000,30396.79296,-14.82092,83.81958,85.11981
475,-1658.00000,30460.92187,-9.68127,77.38262,77.98589
476,-1659.00000,30525.05078,-3.93249,80.52029,80.61627
477,-1659.00000,30589.17773,-36.47424,88.20425,95.44821
478,-1660.00000,30653.30664,-71.71826,73.80209,102.90898
479,-1660.00000,30717.43554,27.88647,92.40417,96.52040
480,-1661.00000,30781.56250,-12.74072,115.92150,116.61956
481,-1662.00000,30845.69140,18.54809,96.41891,98.18675
482,-1662.00000,30909.82031,-175.27343,35.46862,178.82618
483,-1663.00000,30973.94726,-31.68579,127.39587,131.27717
484,-1663.00000,31038.07617,-90.99523,104.46481,138.53892
485,-1664.00000,31102.20507,-222.54943,103.20812,245.31646
486,-1666.00000,31166.33203,22.92492,208.91613,210.17016
487,-1666.00000,31230.46093,-1.15661,191.58256,191.58605
488,-1668.00000,31294.58984,-92.33813,133.03486,161.94012
489,-1669.00000,31358.71679,-34.31469,510.62033,511.77206
490,-1669.00000,31422.84570,-65.16540,297.73480,304.78277
491,-1670.00000,31486.97460,-149.25866,329.74353,361.95156
492,-1670.00000,31551.10156,-246.93957,358.72399,435.50210
493,-1671.00000,31615.23046,-361.04345,587.62133,689.67474
494,-1672.00000,31679.35937,-690.71936,900.95678,1135.26049
495,-1674.00000,31743.48632,-2180.79248,2237.21557,3124.25830
496,-1675.00000,31807.61523,3598.97314,-2806.09497,4563.63671
497,-1676.00000,31871.74414,1148.84118,-724.15112,1358.02453
498,-1678.00000,31935.87109,1070.92272,-378.56777,1135.86486
int dataVec
int fftInput
DFT Start
